title,owner,like,view,mid,bvid,url,author_href,author,following,follower,like_author,video_view,article_view
山东农业大学修仙传,山农娱乐站,21849,229309,576569772,BV1sR4y1N75C,https://www.bilibili.com/video/BV1sR4y1N75C,https://space.bilibili.com/576569772,山农娱乐站,8,362,22096,222973,0
《国之美·新疆》 丰饶的壮阔,摄影家罗红,58266,196619,696490107,BV1PR4y1w7rD,https://www.bilibili.com/video/BV1PR4y1w7rD,https://space.bilibili.com/696490107,摄影家罗红,11,140818,668502,3224006,0
打赌不会有人没听过这首！,窦胖胖ss,38557,677355,42163853,BV13F411T7M7,https://www.bilibili.com/video/BV13F411T7M7,https://space.bilibili.com/42163853,窦胖胖ss,116,53954,125966,2001223,0
除了学习，没什么是大学生不感兴趣的,锦书致南辞,113601,1701774,90142376,BV16B4y1971U,https://www.bilibili.com/video/BV16B4y1971U,https://space.bilibili.com/90142376,锦书致南辞,0,1097399,16846099,347476274,52771
尚未解封的五月vlog | 温拌鲍鱼 起源美国的意大利家常海鲜汤cioppino 覆盆子香蕉燕麦碗 花园小游戏 papa_julian,papa_julian,1500,14644,243216542,BV1KU4y1U7Qt,https://www.bilibili.com/video/BV1KU4y1U7Qt,https://space.bilibili.com/243216542,papa_julian,134,82403,256462,4044055,0
一个牛肚，三根牛排，四只鸽子，小向今天做经典名菜“乾坤牛肚”,甜城向小荡,998,13847,628023108,BV1vr4y1t7rP,https://www.bilibili.com/video/BV1vr4y1t7rP,https://space.bilibili.com/628023108,甜城向小荡,17,25383,327424,5861197,0
昭花夕拾：爱迪唯一的长篇《飞向魔之怪兽岛》,修车工阿正,7034,79429,96423810,BV13a411E7Hh,https://www.bilibili.com/video/BV13a411E7Hh,https://space.bilibili.com/96423810,修车工阿正,107,374935,2114157,38825207,58484
爱你！谁还没当过王心凌男孩女孩呢,一直在吃的周梓琦,16886,399220,20473341,BV1fA4y1o7Pn,https://www.bilibili.com/video/BV1fA4y1o7Pn,https://space.bilibili.com/20473341,一直在吃的周梓琦,152,287748,1015568,17568803,0
山东婆婆心疼日本儿媳妇，大热天不让下地干活！阿雅给婆婆做饺子吃,日本媳妇在山东农村,16412,367215,391329387,BV1f3411A7rs,https://www.bilibili.com/video/BV1f3411A7rs,https://space.bilibili.com/391329387,日本媳妇在山东农村,2,64021,229875,5125464,0
30+连败赏金猎人？我能创造历史吗？,我是TOO,154988,1783078,13904634,BV19t4y1x7sr,https://www.bilibili.com/video/BV19t4y1x7sr,https://space.bilibili.com/13904634,我是TOO,103,1132840,11875190,195194177,77403
解锁多汁爆油炭烤羊排！超好吃的夜宵神店！成都美食探店,香菜根根子,2037,32718,413267162,BV1Wu411r7Z2,https://www.bilibili.com/video/BV1Wu411r7Z2,https://space.bilibili.com/413267162,香菜根根子,5,1994,5708,109863,0
刘畊宏看了直摇头,马哥巨离谱,73872,1828025,298054634,BV1b34y1a74q,https://www.bilibili.com/video/BV1b34y1a74q,https://space.bilibili.com/298054634,马哥巨离谱,373,456031,4282620,65159422,0
国民星厨大翻车，含泪吃光“十斤”粽子，“全村人”都来围观,林述巍JACKLIN,12096,111442,517968580,BV1ZU4y1m7uC,https://www.bilibili.com/video/BV1ZU4y1m7uC,https://space.bilibili.com/517968580,林述巍JACKLIN,22,887945,3213269,47754153,0
2只土鸡配六两辣椒，连焖带炖2小时，又麻又辣，姐俩可吃过瘾啦,大妹的菜,3722,70756,1230862699,BV1GY411c7h2,https://www.bilibili.com/video/BV1GY411c7h2,https://space.bilibili.com/1230862699,大妹的菜,3,104364,711816,21194435,0
【上青杰哥】清水滚真鲷，还原真鲷本味,上青杰哥,37602,773885,1298299527,BV1JA4y1D71e,https://www.bilibili.com/video/BV1JA4y1D71e,https://space.bilibili.com/1298299527,上青杰哥,3,537052,2451299,49391439,0
在成都体验地道“东北味儿”！分量惊人！只好投降打包带走~,张喜喜-,22407,531833,227107602,BV1kr4y1b7Tf,https://www.bilibili.com/video/BV1kr4y1b7Tf,https://space.bilibili.com/227107602,张喜喜-,234,1828719,7942113,250015533,0
【运动GOAT】离神最近的人类|王者之上，致敬传奇,爱喝柚子露的权志凤,26904,360700,232680828,BV1tS4y1h737,https://www.bilibili.com/video/BV1tS4y1h737,https://space.bilibili.com/232680828,爱喝柚子露的权志凤,17,5149,543039,5556117,0
【原神】你们想看的神里太太,桃萄影画,29149,310600,1532261613,BV19t4y1x7Wb,https://www.bilibili.com/video/BV19t4y1x7Wb,https://space.bilibili.com/1532261613,桃萄影画,38,20750,239897,3457639,0
被夸爆的欧路词典到底好用在哪？行走的朗文牛津/外刊原版书点读机/背单词神器,吃蛋挞的Rita,31379,329857,384839335,BV1eY411w7bn,https://www.bilibili.com/video/BV1eY411w7bn,https://space.bilibili.com/384839335,吃蛋挞的Rita,288,29944,79631,1236229,960
本人计算机本科毕业设计网上答辩录屏实况,大尝敢君爱喝水a,4723,227159,22793610,BV1w44y137NQ,https://www.bilibili.com/video/BV1w44y137NQ,https://space.bilibili.com/22793610,大尝敢君爱喝水a,1999,572,6227,280570,1157
Python人工智能（OpenCV图像处理实战），学完即可就业！,Pygirl,1198,20360,441789702,BV1N44y1u76p,https://www.bilibili.com/video/BV1N44y1u76p,https://space.bilibili.com/441789702,Pygirl,1,346,2258,32646,0
既然淫丧天香楼，为何又能托梦王熙凤谈兴亡大格局？秦可卿判词里藏着哪些秘密？王熙凤点戏有何奥妙？,蔡丹君老师,10211,100518,472633781,BV16T4y1z7F6,https://www.bilibili.com/video/BV16T4y1z7F6,https://space.bilibili.com/472633781,蔡丹君老师,53,327761,686402,15071112,4041
"【日本街头美食】福冈移动拉面炒面摊位,老板每天辛苦💦工作",永远是学者,14318,1028554,456312248,BV1vg411d7j4,https://www.bilibili.com/video/BV1vg411d7j4,https://space.bilibili.com/456312248,永远是学者,26,20004,86728,4508857,472
🔥苏联老兵复刻70年代“单兵口粮”——腌肥肉+大列巴！,俄罗斯休弗大叔,48760,484001,505118306,BV1t44y1g7t7,https://www.bilibili.com/video/BV1t44y1g7t7,https://space.bilibili.com/505118306,俄罗斯休弗大叔,10,497277,2528025,33580501,0
【波兰球】五常压迫感之歌 中文版 drunken sailor,猫巫联盟,61043,685161,89109687,BV17Y4y1b7QQ,https://www.bilibili.com/video/BV17Y4y1b7QQ,https://space.bilibili.com/89109687,猫巫联盟,107,120127,2047383,42828073,3483
【人间地狱】中德对抗赛解说！中国玩家们越级对战国际第二强队德国Core！,小鸣er先生,25994,515145,17065975,BV1J3411N7qi,https://www.bilibili.com/video/BV1J3411N7qi,https://space.bilibili.com/17065975,小鸣er先生,261,341440,1291839,25982714,4939
所有守望人，带上耳机，腿给我抖起来！,乱花葬不是乱葬岗,15281,147700,525804252,BV1TR4y1A7dH,https://www.bilibili.com/video/BV1TR4y1A7dH,https://space.bilibili.com/525804252,乱花葬不是乱葬岗,100,9667,219333,3728879,0
做胡辣汤，怎么才能把胡辣味提足，喝着又不会太燥辣呢？老师傅的教学真是清楚详细,品诺美食开课啦,29002,365088,352637817,BV1tF41177iq,https://www.bilibili.com/video/BV1tF41177iq,https://space.bilibili.com/352637817,品诺美食开课啦,38,2190640,9774847,168699002,0
【苏星河】我用这没人在意的功能，做出了没人敢想的事情,苏星河牛通,111725,2644499,598464467,BV1XS4y1871A,https://www.bilibili.com/video/BV1XS4y1871A,https://space.bilibili.com/598464467,苏星河牛通,140,2224993,5549202,80865404,49882
【她的睫毛】无预警地 对你笑,蛋水太阳,3473,46351,1603197836,BV18Y4y157eN,https://www.bilibili.com/video/BV18Y4y157eN,https://space.bilibili.com/1603197836,蛋水太阳,60,82961,146527,3547985,0
真是不一般，3000年前的帝王调味料用生肉来酿，竟然我吃到了,子云录,1809,41892,472848592,BV1hL4y1c73J,https://www.bilibili.com/video/BV1hL4y1c73J,https://space.bilibili.com/472848592,子云录,15,20876,207774,2832116,0
幼女无辜遇害，凶手在逃15年竟再度犯案！详解高分悬疑电影《蒙太奇》,小片片说大片,67663,1270340,10119428,BV1ZU4y127zz,https://www.bilibili.com/video/BV1ZU4y127zz,https://space.bilibili.com/10119428,小片片说大片,431,5615937,62789962,1091940847,6079274
【上青杰哥】包一艘专业钓鱼船，钓大鱼。,上青杰哥,19976,332468,1298299527,BV1oa41177sV,https://www.bilibili.com/video/BV1oa41177sV,https://space.bilibili.com/1298299527,上青杰哥,3,537052,2451299,49391439,0
古人有幸福吗,许右史,20331,302326,1150791631,BV1dR4y1c7Bz,https://www.bilibili.com/video/BV1dR4y1c7Bz,https://space.bilibili.com/1150791631,许右史,6,184185,588084,9799909,0
派对浪客诸葛孔明op（整活翻跳）,格小格嘿,26449,446039,33055381,BV18S4y1b7VN,https://www.bilibili.com/video/BV18S4y1b7VN,https://space.bilibili.com/33055381,格小格嘿,354,17611,90465,1511338,0
我妈尝了一口，让我原地开店！谁能拒绝这盘番茄鸡蛋拌饭,王小北酱饭,1909,30794,441220497,BV145411974W,https://www.bilibili.com/video/BV145411974W,https://space.bilibili.com/441220497,王小北酱饭,48,291042,1273217,38706660,0
《 爷 爷 拯 救 不 完 了 》,远古黑金,464135,4625828,158119101,BV1i54y1Z76t,https://www.bilibili.com/video/BV1i54y1Z76t,https://space.bilibili.com/158119101,远古黑金,326,1016701,5867711,76351551,0
贝克勒——起点不随年华老去,大李不王,21342,220107,497902760,BV1CR4y1P7Rf,https://www.bilibili.com/video/BV1CR4y1P7Rf,https://space.bilibili.com/497902760,大李不王,26,22158,63193,825660,0
蜘 蛛 侠 Ｒｅｍｉｘ,哦呼w,288343,2767824,59905809,BV1PY411N7ve,https://www.bilibili.com/video/BV1PY411N7ve,https://space.bilibili.com/59905809,哦呼w,256,2056037,19720797,330875039,0
肩膀练宽，拯救窄肩腰粗（居家无器械）,曼巴yelomamba,16857,369905,156858999,BV1oF411T713,https://www.bilibili.com/video/BV1oF411T713,https://space.bilibili.com/156858999,曼巴yelomamba,191,202041,548759,17840719,0
周董你知道吗？本草纲目火到非洲了！非洲孩子听中文歌跳舞太燃了,小钟Johnny,27489,386227,528461028,BV1Pa411J7SJ,https://www.bilibili.com/video/BV1Pa411J7SJ,https://space.bilibili.com/528461028,小钟Johnny,3,551540,3526954,81881247,16628
英超金靴！孙兴慜——从亚洲第一迈向世界最佳！,小布boooooooooo7,11518,263963,518610078,BV1w34y1E7S7,https://www.bilibili.com/video/BV1w34y1E7S7,https://space.bilibili.com/518610078,小布boooooooooo7,48,171602,1210524,29386227,0
《就你小子不好好上网课是吧？？！！》,小孙ATOM,42661,471024,201488550,BV16r4y187PV,https://www.bilibili.com/video/BV16r4y187PV,https://space.bilibili.com/201488550,小孙ATOM,388,356330,2095556,19481604,0
假期到啦，下雨了，叫上几个朋友烧个碳烤五花肉和烤牛肥肠吧～,Anna智贤,11836,316660,402269796,BV1CY411w7Bm,https://www.bilibili.com/video/BV1CY411w7Bm,https://space.bilibili.com/402269796,Anna智贤,28,464141,7469849,103165103,0
只有想不到，没有做不到的超强AI！,Jack-Cui,14292,207664,331507846,BV1mv4y1N72d,https://www.bilibili.com/video/BV1mv4y1N72d,https://space.bilibili.com/331507846,Jack-Cui,181,308652,498073,9167571,38329
舍长只是打呼噜  不伤人,熬一耶ye,53599,755637,395415494,BV1aZ4y187X9,https://www.bilibili.com/video/BV1aZ4y187X9,https://space.bilibili.com/395415494,熬一耶ye,42,763090,10513303,153680481,15673
刚刚！99%广式糖水的秘方已被破解！附拼多多一站买齐材料清单,柴犬老丸子,22392,204381,1754707,BV1qY411A7WC,https://www.bilibili.com/video/BV1qY411A7WC,https://space.bilibili.com/1754707,柴犬老丸子,123,1564186,5743302,89347743,74482
《玫瑰花的葬礼》，但是废话文学,咆哮丶土拨鼠,77227,1220159,28348490,BV12Z4y187eV,https://www.bilibili.com/video/BV12Z4y187eV,https://space.bilibili.com/28348490,咆哮丶土拨鼠,417,468870,5334282,87060320,1034
趣多多：律师函已发送...,上班族的便当,61787,1334640,50660116,BV15v4y1N778,https://www.bilibili.com/video/BV15v4y1N778,https://space.bilibili.com/50660116,上班族的便当,28,2079421,6751048,208198889,61327
让法国米其林大厨期待10年的海鲜火锅宴，5个小时吃精光，太值了，我还会再来的,混血宝贝EVA,16504,233897,1309961152,BV1C3411K7wF,https://www.bilibili.com/video/BV1C3411K7wF,https://space.bilibili.com/1309961152,混血宝贝EVA,13,330195,2990647,51730229,0
泰国路边摊-大虾粉丝煲,泰国阿航,120196,1542501,33364043,BV1gY411w7pq,https://www.bilibili.com/video/BV1gY411w7pq,https://space.bilibili.com/33364043,泰国阿航,13,768029,8375620,126953419,0
打造花园餐厅，小院升级吃烧烤，生烤五花肉配大蒜，太美了,徐大sao,12782,276923,390461123,BV1b54y1f71s,https://www.bilibili.com/video/BV1b54y1f71s,https://space.bilibili.com/390461123,徐大sao,3,3882836,46985324,1180826268,0
“那些改写中国体育历史的瞬间”,莫念青鸟,62341,1078066,265563744,BV1zv4y1P7ND,https://www.bilibili.com/video/BV1zv4y1P7ND,https://space.bilibili.com/265563744,莫念青鸟,5,358,76229,1345908,0
最 后 的 青 春,SingleDog灬,78305,1415225,33626190,BV1Tu411r7gT,https://www.bilibili.com/video/BV1Tu411r7gT,https://space.bilibili.com/33626190,SingleDog灬,605,35266,698896,14019909,0
"""美好的爱情需要双向奔赴""",十点入眠,30516,434084,12828810,BV1qZ4y1h7Ys,https://www.bilibili.com/video/BV1qZ4y1h7Ys,https://space.bilibili.com/12828810,十点入眠,15,483,37244,616942,0
朵拉：猴子 看看这是什么？,伊驮飞,71486,3517283,1018133807,BV1wT4y167wa,https://www.bilibili.com/video/BV1wT4y167wa,https://space.bilibili.com/1018133807,伊驮飞,140,250772,1205345,53288876,0
带徒弟出来训练,小李的修行日记,61210,1160072,1283733838,BV1fa411a77Z,https://www.bilibili.com/video/BV1fa411a77Z,https://space.bilibili.com/1283733838,小李的修行日记,4,9179,82972,1377136,0
三木木露脸原声献唱土鸡歌，送给今天过与不过节日的你,三木木游戏解说,47125,620731,266197706,BV1aT4y1z7nz,https://www.bilibili.com/video/BV1aT4y1z7nz,https://space.bilibili.com/266197706,三木木游戏解说,17,236715,4064849,97780153,0
我上班了朋友们,侯翠翠,46738,1040808,1458143131,BV1zT4y1z7gB,https://www.bilibili.com/video/BV1zT4y1z7gB,https://space.bilibili.com/1458143131,侯翠翠,5,297912,974099,25801385,0
【4K60FPS】周杰伦《听妈妈的话》联动现场！祝母亲们一切都好,音乐私藏馆,65823,717326,229733301,BV1aY4y1b7a5,https://www.bilibili.com/video/BV1aY4y1b7a5,https://space.bilibili.com/229733301,音乐私藏馆,27,4967034,30672669,685480787,0
这一下就唱到我的心……巴上,共青团中央,29092,295317,20165629,BV18a41177Aw,https://www.bilibili.com/video/BV18a41177Aw,https://space.bilibili.com/20165629,共青团中央,113,9542375,206576944,1999363050,17383782
熊出没！天师！鬼叔！卷哥！暴躁老哥！火影巅峰战力梦幻联动！缔造最速尾兽传说！,鬼叔黍,42770,656690,38568774,BV1fa411a7ka,https://www.bilibili.com/video/BV1fa411a7ka,https://space.bilibili.com/38568774,鬼叔黍,423,373441,3022251,33767025,0
残疾人单手csgo ！,一半CSGO,17911,258066,32529071,BV1mR4y1c7Ga,https://www.bilibili.com/video/BV1mR4y1c7Ga,https://space.bilibili.com/32529071,一半CSGO,17,2698,28036,371815,0
北京终于有专吃牛蛙的自助了，48元一位，还能畅吃梭边鱼酱骨头【美蛙鱼自助火锅】,橙飞一下,8511,228068,8263502,BV1KS4y1w7Dt,https://www.bilibili.com/video/BV1KS4y1w7Dt,https://space.bilibili.com/8263502,橙飞一下,105,339416,3176068,73402677,50936
解说安陵容冰嬉，我是认真的（手动狗头）,LAQ101,11757,167903,411734880,BV1kB4y1C7xP,https://www.bilibili.com/video/BV1kB4y1C7xP,https://space.bilibili.com/411734880,LAQ101,29,174,11820,170507,0
能不能吃一次真的新的正宗的红柳枝烤串-新疆饭庄｜真探来了,真探来了,21961,715322,1536568491,BV1KU4y1S735,https://www.bilibili.com/video/BV1KU4y1S735,https://space.bilibili.com/1536568491,真探来了,8,893523,5226573,159609760,0
大厨教你常用刀工刀法，磨刀、握刀、改花刀最详细讲解，干货收藏,超子美食,12320,225407,403940805,BV1D3411N7QU,https://www.bilibili.com/video/BV1D3411N7QU,https://space.bilibili.com/403940805,超子美食,14,488622,2448522,57741110,0
试吃中国十大辣条！第一名竟是...这是能说的吗？,波靖仔,23408,428879,5771902,BV1pi4y1m7Tv,https://www.bilibili.com/video/BV1pi4y1m7Tv,https://space.bilibili.com/5771902,波靖仔,577,1236830,17016573,189890948,0
为了一个秘密，我和土匪老大去打KPL了...,水一大魔王,59777,445682,1950209,BV1y3411P7Hz,https://www.bilibili.com/video/BV1y3411P7Hz,https://space.bilibili.com/1950209,水一大魔王,7,1547706,10360302,175908034,0
大庆赶海，发现好多大海螺随着潮水跑到岸边，吸在石头上吃生蚝,大庆赶海,67333,842261,524704055,BV1mY4y1k7JA,https://www.bilibili.com/video/BV1mY4y1k7JA,https://space.bilibili.com/524704055,大庆赶海,1,3291931,24017813,483800586,0
“有没有一种可能，他们是在做饭”,呆萌憨憨牛,36859,1117248,351515511,BV1aL4y1c79d,https://www.bilibili.com/video/BV1aL4y1c79d,https://space.bilibili.com/351515511,呆萌憨憨牛,46,484949,11559423,301885939,0
高考数学从0到135逆袭的底层逻辑！必听,数学超人math,80700,552747,44059482,BV1WF411u7r9,https://www.bilibili.com/video/BV1WF411u7r9,https://space.bilibili.com/44059482,数学超人math,133,585127,1259279,20186510,682298
张三：持枪抢劫算犯罪，那老子要是持炮抢劫呢？,张三每日普法,54506,703981,1145182455,BV1D3411G7Ct,https://www.bilibili.com/video/BV1D3411G7Ct,https://space.bilibili.com/1145182455,张三每日普法,3,162058,2838852,54748064,0
把黄昏的声优换成李云龙会是什么效果,正川Kawa,94662,1356695,85637457,BV1844y1375V,https://www.bilibili.com/video/BV1844y1375V,https://space.bilibili.com/85637457,正川Kawa,12,37823,1286029,18464958,5003
好家伙，这个女人也太妖艳了吧！,三笠・阿克曼,109993,1912022,1542136,BV1QU4y1U7A3,https://www.bilibili.com/video/BV1QU4y1U7A3,https://space.bilibili.com/1542136,三笠・阿克曼,423,366467,6090553,86332835,88354
农村自建房真不贵？胖妹当了东家才知道，7天开销8万多,陈说美食,8871,317056,433655427,BV1eB4y117uf,https://www.bilibili.com/video/BV1eB4y117uf,https://space.bilibili.com/433655427,陈说美食,4,311108,7509773,237160757,0
韩国变态罪犯榜第一名竟是个绝色女子？警察：当时我们害怕极了！,韩国留学TV,35323,1465235,221602681,BV1Er4y1n77A,https://www.bilibili.com/video/BV1Er4y1n77A,https://space.bilibili.com/221602681,韩国留学TV,15,40059,201113,8225930,450
还得是你，手枪腿！嘎嘎香！炸鸡泡面和可乐！,就是气气,12210,246267,13807284,BV1DY4y167ZJ,https://www.bilibili.com/video/BV1DY4y167ZJ,https://space.bilibili.com/13807284,就是气气,445,826185,5646144,181999819,0
《本草纲目》，加亿点点难度,街健呆木头,315453,5619398,31578954,BV1MA4y1D7N7,https://www.bilibili.com/video/BV1MA4y1D7N7,https://space.bilibili.com/31578954,街健呆木头,178,838796,9086554,147352302,71226
这玩意一口气吃三个都算土豪了！,饭饭小厨,5494,190962,506513352,BV1Ti4y1U7Yz,https://www.bilibili.com/video/BV1Ti4y1U7Yz,https://space.bilibili.com/506513352,饭饭小厨,9,219783,1487861,37753098,0
面食顶饱、和府捞面来了｜真探来了,真探来了,17267,554979,1536568491,BV1QF411M7B5,https://www.bilibili.com/video/BV1QF411M7B5,https://space.bilibili.com/1536568491,真探来了,8,893522,5226576,159609760,0
在俄罗斯乡村别墅吃手把肉！小哒莎直呼ZBC!,贝加尔阿楠,20935,339188,542507083,BV1vY411A7Pm,https://www.bilibili.com/video/BV1vY411A7Pm,https://space.bilibili.com/542507083,贝加尔阿楠,37,393763,4251755,72965135,0
西安特色！裹满孜然辣椒的生牛肉刺身「鹅er探店」,可爱的鹅er,3202,39163,23759807,BV1wU4y1m7tf,https://www.bilibili.com/video/BV1wU4y1m7tf,https://space.bilibili.com/23759807,可爱的鹅er,13,83913,879309,13198572,0
拳打伟哥，脚踢海洛因，美国人如何嗑掉全世界80%阿片药？,太阳星sunstar,80900,1204980,11684621,BV155411d7x4,https://www.bilibili.com/video/BV155411d7x4,https://space.bilibili.com/11684621,太阳星sunstar,382,1625129,15968347,218007982,0
几块钱的“商用料理包”摇身一变卖你几十块？？？,姬一元,56048,778538,491593210,BV1DF411j7Wu,https://www.bilibili.com/video/BV1DF411j7Wu,https://space.bilibili.com/491593210,姬一元,172,1572696,16632619,204705068,0
道家绝活“无痛开背”，打开脊柱中枢，提高心肺功能，越练气越足,人体百科Divid伟,2706,55201,520532444,BV1UF411j7nz,https://www.bilibili.com/video/BV1UF411j7nz,https://space.bilibili.com/520532444,人体百科Divid伟,10,26851,44940,1002964,0
一个手印引发的血案...,大乐超勇的,5106,65401,1830773414,BV1Z54y1f7k4,https://www.bilibili.com/video/BV1Z54y1f7k4,https://space.bilibili.com/1830773414,大乐超勇的,1,40481,398438,5843477,0
不善于表达的李信（不一样的游戏视频）,雨逍-不止游戏,461,3878,647720220,BV1fa411f7cu,https://www.bilibili.com/video/BV1fa411f7cu,https://space.bilibili.com/647720220,雨逍-不止游戏,48,29000,260338,4412768,0
恶人传（完整版）,三木刃,14679,158997,11997177,BV1h34y1E7JS,https://www.bilibili.com/video/BV1h34y1E7JS,https://space.bilibili.com/11997177,三木刃,155,1450903,10408069,147252566,0
我和我的早起 真人版,赵君君阿,20538,296805,366791741,BV1Fa411n75Y,https://www.bilibili.com/video/BV1Fa411n75Y,https://space.bilibili.com/366791741,赵君君阿,108,61718,747474,14059567,0
童年最肝小游戏！被迫关服的三国小镇2究竟有多离谱！,一叮当猫一,14818,253035,450882837,BV1Qt4y1x78m,https://www.bilibili.com/video/BV1Qt4y1x78m,https://space.bilibili.com/450882837,一叮当猫一,164,144984,1038745,17404862,0
在家用烤箱做出土耳其烤肉，滋滋冒油！不限量的炫！香呀！,把你喂胖的Alvin,2074,26951,44957574,BV1x5411R7oF,https://www.bilibili.com/video/BV1x5411R7oF,https://space.bilibili.com/44957574,把你喂胖的Alvin,31,239821,790637,16170289,0
野果季节到了，盘点一下家附近的野果,深山吃货,4127,45061,256801023,BV1rY411c7QJ,https://www.bilibili.com/video/BV1rY411c7QJ,https://space.bilibili.com/256801023,深山吃货,38,126440,1609571,25567551,10399
搓澡师傅到底有多狠，运气不好你都站不稳。,在下左手韩,39321,521000,25987061,BV1cU4y1U7Lr,https://www.bilibili.com/video/BV1cU4y1U7Lr,https://space.bilibili.com/25987061,在下左手韩,39,249358,338470,5335736,0
当你拥有一把可以一直升级的武器 并出生在末日城市！活下去 我的世界,大只的苏北,10591,241442,167533655,BV1fU4y1m7ja,https://www.bilibili.com/video/BV1fU4y1m7ja,https://space.bilibili.com/167533655,大只的苏北,58,487292,5161270,100541223,0
快乐星猫？朋克星猫！,K-CAR乐队,20740,230423,37230718,BV1uF411j7XH,https://www.bilibili.com/video/BV1uF411j7XH,https://space.bilibili.com/37230718,K-CAR乐队,1689,11629,61044,1020438,0
德华偶遇三木木粉丝本想带飞，结果一手0-9的李信直接秀翻全场,三木木游戏解说,6453,167597,266197706,BV1qB4y197Ys,https://www.bilibili.com/video/BV1qB4y197Ys,https://space.bilibili.com/266197706,三木木游戏解说,17,236715,4064854,97780153,0
如果在网上每个人把欲望放大一千万倍，会发生什么？,-呦嘿嘿-,5997,83385,619212227,BV1Z44y1u7TX,https://www.bilibili.com/video/BV1Z44y1u7TX,https://space.bilibili.com/619212227,-呦嘿嘿-,23,17885,55430,853313,0
“我们会在无数个夏天的风里继续相见”,被生活治愈的小人物,35234,374735,1866448992,BV1fY4y1b7yt,https://www.bilibili.com/video/BV1fY4y1b7yt,https://space.bilibili.com/1866448992,被生活治愈的小人物,31,245009,2362445,23674719,0
豆豉鲮鱼午餐肉黄桃罐头好吃吗？罐头为什么不常出现在中国人饭桌上？【暗中观察208】IC实验室,IC实验室,40389,1100879,486287787,BV1c34y1Y7Ft,https://www.bilibili.com/video/BV1c34y1Y7Ft,https://space.bilibili.com/486287787,IC实验室,106,1755705,9654099,153759088,547611
5元2两刀削面便宜，还有免费稀饭，两人共吃10块钱真省,农民工川哥,8945,131626,487215770,BV1Pa411a7Xd,https://www.bilibili.com/video/BV1Pa411a7Xd,https://space.bilibili.com/487215770,农民工川哥,55,523270,8073173,107783963,0
排骨这样蒸，好吃到怀疑人生！,马蹄厨房,25245,398820,24301201,BV1RS4y1a75F,https://www.bilibili.com/video/BV1RS4y1a75F,https://space.bilibili.com/24301201,马蹄厨房,42,1230611,3617762,69933216,25097
花64吃杨国福麻辣烫，端上来整一大盆，老弟说比点外卖划算多了,洋仔开箱a,4238,52002,388918923,BV19B4y197tc,https://www.bilibili.com/video/BV19B4y197tc,https://space.bilibili.com/388918923,洋仔开箱a,130,274423,7666840,121424760,0
隔离必备，泡面的又9个不正常搭配，全员五分钟一锅搞定,泡厨房的顾小胖,25382,361991,474803476,BV1uY411c7PD,https://www.bilibili.com/video/BV1uY411c7PD,https://space.bilibili.com/474803476,泡厨房的顾小胖,75,397984,1056621,19730355,0
艾跃进：唐朝以后军事上的没落，从文化上体现的淋漓尽致,艾公演讲,5037,69252,1863104993,BV1GS4y1b79T,https://www.bilibili.com/video/BV1GS4y1b79T,https://space.bilibili.com/1863104993,艾公演讲,4,66535,470075,7499849,0
学会这8招，得分就跟玩一样！！！,5毛变向,5022,89860,20804983,BV1ha411a7PU,https://www.bilibili.com/video/BV1ha411a7PU,https://space.bilibili.com/20804983,5毛变向,36,445151,942063,22843381,0
瘦了这么多，奖励奖励自己。,马野好饿,6396,275470,440664748,BV1er4y1t74o,https://www.bilibili.com/video/BV1er4y1t74o,https://space.bilibili.com/440664748,马野好饿,25,212436,1348456,66410243,1669
今天两单，赠送小股东一瓶饮料，还给他签了个名哈哈哈哈,这个季节瓜不好吃,23429,490822,36064411,BV1Gr4y1875J,https://www.bilibili.com/video/BV1Gr4y1875J,https://space.bilibili.com/36064411,这个季节瓜不好吃,91,142167,1478387,26025018,0
【啊粥】诸葛亮《出师表》：蜀汉的国力真的是三国最弱吗？（中篇）,啊粥粥啊粥,36881,571027,8096990,BV1pY411c7FC,https://www.bilibili.com/video/BV1pY411c7FC,https://space.bilibili.com/8096990,啊粥粥啊粥,391,664334,1923862,37861599,0
当你不想学习的时候，就来看看宝拉姐吧！,荒草音乐,38098,662476,626297715,BV1Gu411C781,https://www.bilibili.com/video/BV1Gu411C781,https://space.bilibili.com/626297715,荒草音乐,19,211993,27085342,522305782,0
【夫赖峡谷】削我5%是不够用的！苍穹老夫子照样90%免伤无敌！,赖神无所畏惧,23366,491092,395931838,BV1c5411d7Z1,https://www.bilibili.com/video/BV1c5411d7Z1,https://space.bilibili.com/395931838,赖神无所畏惧,50,914453,6461591,102289376,29140
一个人的520也可以很甜蜜很浪漫！,怒吼樱桃树,12382,96497,12704022,BV1MZ4y1h7Fb,https://www.bilibili.com/video/BV1MZ4y1h7Fb,https://space.bilibili.com/12704022,怒吼樱桃树,107,200381,914700,11536182,15634
吊在20米高空干活累垮了，中午吃龙骨饭，再辛苦也要吃饱,农民工川哥,10039,145179,487215770,BV1vY411c7dY,https://www.bilibili.com/video/BV1vY411c7dY,https://space.bilibili.com/487215770,农民工川哥,55,523270,8073174,107783963,0
包子穿成串! 只在晚上开门的街头包子铺,-嘴嘴儿,5950,115127,52871322,BV1hU4y1m7sb,https://www.bilibili.com/video/BV1hU4y1m7sb,https://space.bilibili.com/52871322,-嘴嘴儿,126,252925,1668221,44774511,0
